OrderNumber,OrderDate,Customer_Name_Index,Chanel,Currency_Code,Warehouse_Code,Delivery_Region_Index,Product_Description_Index,Order_Quantity,Unit_Price,total_sales,Total_Unit_Cost
SO - 0009023,25-09-2017,164,Wholesale,USD,AXW291,21,5,12,2532.6,30391.2,1696.84
SO - 0009415,25-09-2017,126,Wholesale,USD,FLR025,64,1,5,1788.9,8944.5,983.9
SO - 0009534,25-09-2017,16,Wholesale,USD,AXW291,26,17,5,5219.3,26096.5,3027.19
SO - 0009597,25-09-2017,124,Wholesale,USD,GUT930,37,26,5,1118.9,5594.5,492.32
SO - 0010035,25-09-2017,38,Distributor,USD,AXW291,12,25,8,3242.8,25942.4,1426.83
SO - 0010249,25-09-2017,58,Distributor,USD,FLR025,61,26,10,3886,38860,2914.5
SO - 0008736,26-09-2017,174,Distributor,USD,AXW291,25,15,6,268,1608,174.2
SO - 0008875,26-09-2017,162,Wholesale,USD,FLR025,61,27,9,4013.3,36119.7,2207.32
SO - 0009325,26-09-2017,4,Wholesale,USD,AXW291,3,25,9,1105.5,9949.5,807.02
SO - 0009368,26-09-2017,57,Wholesale,USD,AXW291,2,3,6,1983.2,11899.2,1269.25
SO - 0009392,26-09-2017,8,Distributor,USD,NXH382,53,18,11,3946.3,43409.3,1657.45
SO - 0009627,26-09-2017,146,Export,USD,AXW291,8,22,9,1031.8,9286.2,753.21
SO - 0009702,26-09-2017,163,Wholesale,USD,AXW291,23,26,9,234.5,2110.5,194.64
SO - 0009946,26-09-2017,77,Wholesale,USD,AXW291,13,8,12,6023.3,72279.6,3132.12
SO - 0010072,26-09-2017,158,Wholesale,USD,GUT930,43,26,8,3296.4,26371.2,1911.91
SO - 0010188,26-09-2017,37,Distributor,USD,AXW291,1,25,8,2525.9,20207.2,1818.65
SO - 0009123,27-09-2017,141,Distributor,USD,AXW291,3,2,6,864.3,5185.8,380.29
SO - 0009147,27-09-2017,27,Export,USD,AXW291,27,26,7,3839.1,26873.7,1727.6
SO - 0009256,27-09-2017,9,Export,USD,AXW291,24,20,7,1916.2,13413.4,1092.23
SO - 0009359,27-09-2017,56,Distributor,USD,NXH382,55,1,9,2432.1,21888.9,1775.43
SO - 0010605,27-09-2017,22,Wholesale,USD,NXH382,51,5,5,1065.3,5326.5,543.3
SO - 0008468,28-09-2017,14,Wholesale,USD,FLR025,65,1,7,5621.3,39349.1,3541.42
SO - 0008593,28-09-2017,41,Distributor,USD,GUT930,40,17,12,3859.2,46310.4,2585.66
SO - 0009329,28-09-2017,17,Wholesale,USD,GUT930,39,29,10,1815.7,18157,1398.09
SO - 0009925,28-09-2017,99,Distributor,USD,AXW291,18,25,9,5380.1,48420.9,3604.67
SO - 0010063,28-09-2017,55,Wholesale,USD,GUT930,43,9,11,2666.6,29332.6,2239.94
SO - 0010078,28-09-2017,134,Distributor,USD,AXW291,22,6,11,844.2,9286.2,709.13
SO - 0010211,28-09-2017,168,Wholesale,USD,GUT930,36,3,9,214.4,1929.6,167.23
SO - 0010488,28-09-2017,8,Distributor,USD,GUT930,46,14,6,3845.8,23074.8,2845.89
SO - 0010736,28-09-2017,105,Distributor,USD,AXW291,24,19,5,3631.4,18157,2033.58
SO - 0008104,29-09-2017,145,Wholesale,USD,NXH382,53,13,9,268,2412,123.28
SO - 0008431,29-09-2017,15,Distributor,USD,AXW291,22,4,7,2606.3,18244.1,1172.84
SO - 0009104,29-09-2017,71,Wholesale,USD,GUT930,46,2,10,944.7,9447,472.35
SO - 0009949,29-09-2017,72,Distributor,USD,AXW291,8,21,8,3557.7,28461.6,1600.97
SO - 0010547,29-09-2017,107,Wholesale,USD,FLR025,65,27,7,207.7,1453.9,176.55
SO - 0008261,30-09-2017,113,Wholesale,USD,FLR025,61,15,5,227.8,1139,148.07
SO - 0009093,30-09-2017,130,Wholesale,USD,NXH382,52,26,11,1112.2,12234.2,567.22
SO - 0009426,30-09-2017,66,Wholesale,USD,AXW291,24,13,12,2311.5,27738,1109.52
SO - 0009515,30-09-2017,70,Wholesale,USD,GUT930,34,4,7,3102.1,21714.7,1271.86
SO - 0009589,30-09-2017,1,Wholesale,USD,AXW291,10,2,11,837.5,9212.5,644.88
SO - 0009648,30-09-2017,12,Wholesale,USD,AXW291,1,2,10,1078.7,10787,431.48
SO - 0009687,30-09-2017,103,Distributor,USD,AXW291,23,17,9,998.3,8984.7,469.2
SO - 0010341,30-09-2017,68,Export,USD,AXW291,5,13,9,3953,35577,2964.75
SO - 0010361,30-09-2017,142,Wholesale,USD,GUT930,42,19,10,1721.9,17219,1050.36
SO - 0010369,30-09-2017,100,Wholesale,USD,NXH382,59,14,11,6492.3,71415.3,3895.38
SO - 0010636,30-09-2017,87,Wholesale,USD,NXH382,58,1,6,1996.6,11979.6,1417.59
SO - 0008436,01-10-2017,141,Distributor,USD,NXH382,59,14,12,1755.4,21064.8,1018.13
SO - 0008799,01-10-2017,133,Wholesale,USD,NXH382,53,11,11,1963.1,21594.1,1531.22
SO - 0009328,01-10-2017,140,Export,USD,FLR025,66,26,5,6009.9,30049.5,3726.14
SO - 0010015,01-10-2017,53,Distributor,USD,AXW291,31,25,12,1259.6,15115.2,516.44
SO - 0010335,01-10-2017,80,Distributor,USD,FLR025,66,18,5,3959.7,19798.5,2296.63
SO - 0010428,01-10-2017,114,Distributor,USD,AXW291,23,14,12,174.2,2090.4,94.07
SO - 0010583,01-10-2017,53,Distributor,USD,GUT930,35,30,7,1909.5,13366.5,801.99
SO - 0010751,01-10-2017,44,Distributor,USD,GUT930,34,5,10,2519.2,25192,1435.94
SO - 0008108,02-10-2017,162,Wholesale,USD,NXH382,49,4,6,6257.8,37546.8,2816.01
SO - 0008244,02-10-2017,81,Wholesale,USD,AXW291,15,22,9,1969.8,17728.2,1536.44
SO - 0008517,02-10-2017,104,Wholesale,USD,AXW291,19,2,7,877.7,6143.9,526.62
SO - 0008868,02-10-2017,162,Wholesale,USD,AXW291,14,15,9,917.9,8261.1,468.13
SO - 0009066,02-10-2017,85,Wholesale,USD,GUT930,42,18,8,6344.9,50759.2,3616.59
SO - 0009396,02-10-2017,63,Distributor,USD,AXW291,15,12,10,850.9,8509,340.36
SO - 0009450,02-10-2017,123,Wholesale,USD,AXW291,4,17,6,1319.9,7919.4,989.93
SO - 0010217,02-10-2017,13,Wholesale,USD,NXH382,50,26,11,978.2,10760.2,538.01
SO - 0010449,02-10-2017,163,Export,USD,NXH382,59,6,8,1206,9648,844.2
SO - 0010458,02-10-2017,5,Distributor,USD,AXW291,24,21,9,1989.9,17909.1,1691.42
SO - 0010703,02-10-2017,44,Distributor,USD,FLR025,66,27,10,884.4,8844,725.21
SO - 0008315,03-10-2017,13,Wholesale,USD,GUT930,41,17,7,4020,28140,2613
SO - 0008402,03-10-2017,17,Wholesale,USD,NXH382,54,26,10,1025.1,10251,563.81
SO - 0008975,03-10-2017,123,Distributor,USD,AXW291,16,26,5,268,1340,163.48
SO - 0009376,03-10-2017,91,Wholesale,USD,GUT930,37,25,9,3912.8,35215.2,2738.96
SO - 0009607,03-10-2017,99,Wholesale,USD,AXW291,11,24,9,964.8,8683.2,482.4
SO - 0009635,03-10-2017,172,Export,USD,AXW291,10,15,12,3912.8,46953.6,1995.53
SO - 0010233,03-10-2017,130,Distributor,USD,AXW291,1,2,7,3899.4,27295.8,1598.75
SO - 0010318,03-10-2017,139,Wholesale,USD,AXW291,16,13,10,1963.1,19631,1217.12
SO - 0010445,03-10-2017,58,Wholesale,USD,GUT930,44,12,9,214.4,1929.6,180.1
SO - 0008427,04-10-2017,17,Wholesale,USD,GUT930,32,3,10,1125.6,11256,540.29
SO - 0008846,04-10-2017,41,Export,USD,AXW291,27,17,11,1058.6,11644.6,825.71
SO - 0009036,04-10-2017,14,Export,USD,AXW291,30,4,8,1005,8040,804
SO - 0009481,04-10-2017,49,Export,USD,AXW291,7,15,11,1125.6,12381.6,529.03
SO - 0009645,04-10-2017,61,Distributor,USD,AXW291,1,25,8,2465.6,19724.8,1873.86
SO - 0009692,04-10-2017,129,Distributor,USD,FLR025,63,25,5,1132.3,5661.5,781.29
SO - 0010479,04-10-2017,159,Wholesale,USD,FLR025,63,14,12,951.4,11416.8,447.16
SO - 0010507,04-10-2017,12,Wholesale,USD,FLR025,64,12,6,6009.9,36059.4,4928.12
SO - 0010587,04-10-2017,104,Export,USD,AXW291,18,13,12,730.3,8763.6,452.79
SO - 0010647,04-10-2017,147,Distributor,USD,NXH382,49,14,7,5648.1,39536.7,3501.82
SO - 0010688,04-10-2017,36,Wholesale,USD,AXW291,12,20,5,2452.2,12261,1741.06
SO - 0008949,05-10-2017,174,Wholesale,USD,GUT930,41,14,6,1849.2,11095.2,1423.88
SO - 0009102,05-10-2017,30,Wholesale,USD,GUT930,40,18,9,194.3,1748.7,106.87
SO - 0009073,06-10-2017,104,Distributor,USD,GUT930,41,25,11,241.2,2653.2,115.78
SO - 0009224,06-10-2017,70,Wholesale,USD,FLR025,62,20,7,174.2,1219.4,87.1
SO - 0009753,06-10-2017,45,Distributor,USD,AXW291,8,18,7,1996.6,13976.2,1397.62
SO - 0009943,06-10-2017,172,Export,USD,GUT930,40,1,9,201,1809,116.58
SO - 0008306,07-10-2017,124,Wholesale,USD,AXW291,15,16,9,1340,12060,978.2
SO - 0008791,07-10-2017,146,Wholesale,USD,GUT930,32,3,12,3484,41808,2160.08
SO - 0009592,07-10-2017,145,Wholesale,USD,GUT930,33,2,11,1889.4,20783.4,1265.9
SO - 0009795,07-10-2017,115,Wholesale,USD,AXW291,1,17,6,3370.1,20220.6,2257.97
SO - 0010340,07-10-2017,110,Wholesale,USD,AXW291,21,29,12,1159.1,13909.2,579.55
SO - 0010410,07-10-2017,100,Export,USD,GUT930,46,14,7,1755.4,12287.8,1299
SO - 0010525,07-10-2017,162,Wholesale,USD,FLR025,66,21,12,1829.1,21949.2,1280.37
SO - 0010695,07-10-2017,123,Wholesale,USD,FLR025,65,16,6,2626.4,15758.4,1680.9
SO - 0008508,08-10-2017,87,Wholesale,USD,FLR025,66,25,9,1112.2,10009.8,578.34
SO - 0008581,08-10-2017,131,Distributor,USD,GUT930,46,23,12,1969.8,23637.6,1615.24
SO - 0009020,08-10-2017,26,Wholesale,USD,GUT930,46,1,5,221.1,1105.5,145.93
SO - 0009168,08-10-2017,71,Wholesale,USD,AXW291,7,14,12,1139,13668,569.5
SO - 0009288,08-10-2017,16,Wholesale,USD,GUT930,42,15,9,951.4,8562.6,428.13
SO - 0009701,08-10-2017,72,Distributor,USD,AXW291,25,21,12,1145.7,13748.4,756.16
SO - 0009781,08-10-2017,78,Wholesale,USD,AXW291,24,15,9,6170.7,55536.3,3455.59
SO - 0009823,08-10-2017,43,Export,USD,AXW291,14,16,5,3886,19430,2253.88
SO - 0010607,08-10-2017,66,Distributor,USD,FLR025,64,1,7,2599.6,18197.2,1819.72
SO - 0009092,09-10-2017,75,Wholesale,USD,AXW291,18,26,11,1681.7,18498.7,1109.92
SO - 0009284,09-10-2017,111,Wholesale,USD,NXH382,50,2,8,1025.1,8200.8,840.58
SO - 0009320,09-10-2017,161,Distributor,USD,AXW291,5,16,10,1735.3,17353,815.59
SO - 0009868,09-10-2017,81,Export,USD,AXW291,16,27,12,261.3,3135.6,162.01
SO - 0010058,09-10-2017,26,Distributor,USD,AXW291,15,14,8,5802.2,46417.6,4177.58
SO - 0010100,09-10-2017,174,Wholesale,USD,NXH382,56,20,5,1025.1,5125.5,420.29
SO - 0008420,10-10-2017,59,Export,USD,NXH382,51,13,6,1159.1,6954.6,486.82
SO - 0008480,10-10-2017,165,Distributor,USD,GUT930,31,25,10,1085.4,10854,759.78
SO - 0008694,10-10-2017,79,Distributor,USD,AXW291,19,2,5,1085.4,5427,672.95
SO - 0008836,10-10-2017,25,Distributor,USD,GUT930,45,14,6,3912.8,23476.8,1839.02
SO - 0009078,10-10-2017,164,Wholesale,USD,GUT930,40,9,6,3993.2,23959.2,2076.46
SO - 0009149,10-10-2017,25,Wholesale,USD,NXH382,49,25,5,221.1,1105.5,148.14
SO - 0009871,10-10-2017,175,Wholesale,USD,AXW291,1,2,6,1206,7236,964.8
SO - 0009907,10-10-2017,90,Wholesale,USD,AXW291,17,4,7,3041.8,21292.6,2555.11
SO - 0010293,10-10-2017,66,Wholesale,USD,FLR025,62,4,7,938,6566,384.58
SO - 0010456,10-10-2017,151,Wholesale,USD,AXW291,1,1,5,4020,20100,3095.4
SO - 0010627,10-10-2017,94,Wholesale,USD,GUT930,39,18,8,2351.7,18813.6,1293.44
SO - 0008483,11-10-2017,130,Distributor,USD,AXW291,11,5,5,167.5,837.5,134
SO - 0008718,11-10-2017,56,Wholesale,USD,GUT930,37,18,5,187.6,938,138.82
SO - 0008864,11-10-2017,64,Wholesale,USD,FLR025,62,6,11,6184.1,68025.1,3339.41
SO - 0008997,11-10-2017,91,Distributor,USD,NXH382,54,26,10,1795.6,17956,1059.4
SO - 0009307,11-10-2017,150,Wholesale,USD,FLR025,61,26,9,254.6,2291.4,188.4
SO - 0009586,11-10-2017,141,Wholesale,USD,NXH382,51,26,7,6338.2,44367.4,4817.03
SO - 0010164,11-10-2017,75,Wholesale,USD,NXH382,56,17,9,2284.7,20562.3,1919.15
SO - 0010442,11-10-2017,150,Wholesale,USD,NXH382,49,18,9,1085.4,9768.6,510.14
SO - 0008343,12-10-2017,120,Wholesale,USD,GUT930,44,23,6,221.1,1326.6,163.61
SO - 0008465,12-10-2017,142,Wholesale,USD,AXW291,16,17,11,1078.7,11865.7,560.92
SO - 0008578,12-10-2017,73,Distributor,USD,AXW291,14,20,7,4013.3,28093.1,2809.31
SO - 0008756,12-10-2017,61,Wholesale,USD,GUT930,40,13,8,2633.1,21064.8,1922.16
SO - 0009113,12-10-2017,118,Wholesale,USD,GUT930,32,23,11,1172.5,12897.5,492.45
SO - 0009230,12-10-2017,34,Distributor,USD,FLR025,63,21,10,268,2680,198.32
SO - 0009286,12-10-2017,111,Wholesale,USD,AXW291,30,6,5,2371.8,11859,1043.59
SO - 0009535,12-10-2017,137,Export,USD,GUT930,34,27,12,1078.7,12944.4,776.66
SO - 0009777,12-10-2017,5,Wholesale,USD,AXW291,17,14,8,1065.3,8522.4,681.79
SO - 0010288,12-10-2017,73,Wholesale,USD,AXW291,21,16,10,6070.2,60702,2974.4
SO - 0010427,12-10-2017,130,Distributor,USD,NXH382,57,20,5,1018.4,5092,723.06
SO - 0008162,13-10-2017,41,Distributor,USD,AXW291,8,8,5,5132.2,25661,3028
SO - 0008401,13-10-2017,86,Wholesale,USD,AXW291,9,17,6,2345,14070,1195.95
SO - 0009199,13-10-2017,163,Wholesale,USD,AXW291,5,17,6,6277.9,37667.4,4959.54
SO - 0009274,13-10-2017,45,Wholesale,USD,GUT930,46,14,8,2237.8,17902.4,1253.17
SO - 0009798,13-10-2017,37,Wholesale,USD,GUT930,42,8,6,723.6,4341.6,586.12
SO - 0010167,13-10-2017,5,Wholesale,USD,AXW291,16,22,9,1045.2,9406.8,606.22
SO - 0010455,13-10-2017,175,Wholesale,USD,GUT930,45,4,7,2559.4,17915.8,1638.02
SO - 0010626,13-10-2017,22,Wholesale,USD,GUT930,33,22,10,2981.5,29815,1759.09
SO - 0010673,13-10-2017,66,Distributor,USD,AXW291,25,2,11,1112.2,12234.2,500.49
SO - 0010705,13-10-2017,158,Distributor,USD,AXW291,16,13,12,1098.8,13185.6,648.29
SO - 0010720,13-10-2017,139,Distributor,USD,NXH382,59,13,10,2525.9,25259,1742.87
SO - 0008126,14-10-2017,24,Wholesale,USD,NXH382,53,4,8,3276.3,26210.4,2588.28
SO - 0008381,14-10-2017,62,Wholesale,USD,AXW291,21,13,12,1728.6,20743.2,1019.87
SO - 0008624,14-10-2017,99,Distributor,USD,NXH382,60,25,8,3879.3,31034.4,2405.17
SO - 0008642,14-10-2017,44,Wholesale,USD,AXW291,13,25,10,696.8,6968,578.34
SO - 0009349,14-10-2017,73,Distributor,USD,FLR025,61,4,10,3329.9,33299,2497.43
SO - 0009543,14-10-2017,132,Distributor,USD,NXH382,47,5,12,3544.3,42531.6,2020.25
SO - 0009988,14-10-2017,151,Wholesale,USD,NXH382,54,9,12,2405.3,28863.6,1395.07
SO - 0010088,14-10-2017,16,Distributor,USD,AXW291,4,14,8,978.2,7825.6,616.27
SO - 0010406,14-10-2017,158,Wholesale,USD,FLR025,61,30,8,3993.2,31945.6,2795.24
SO - 0010711,14-10-2017,110,Distributor,USD,GUT930,33,25,12,1038.5,12462,591.95
SO - 0008174,15-10-2017,54,Distributor,USD,AXW291,14,28,12,3932.9,47194.8,1887.79
SO - 0009070,15-10-2017,17,Wholesale,USD,AXW291,21,26,12,1051.9,12622.8,599.58
SO - 0009082,15-10-2017,141,Export,USD,AXW291,6,5,6,5835.7,35014.2,2917.85
SO - 0009313,15-10-2017,58,Distributor,USD,NXH382,47,1,8,227.8,1822.4,182.24
SO - 0009372,15-10-2017,31,Wholesale,USD,AXW291,2,26,9,2338.3,21044.7,1286.07
SO - 0009888,15-10-2017,129,Wholesale,USD,FLR025,66,14,11,3102.1,34123.1,2047.39
SO - 0010090,15-10-2017,148,Distributor,USD,NXH382,55,20,9,1943,17487,1360.1
SO - 0010158,15-10-2017,138,Export,USD,AXW291,8,7,10,891.1,8911,561.39
SO - 0010675,15-10-2017,18,Wholesale,USD,GUT930,32,13,10,924.6,9246,499.28
SO - 0008178,16-10-2017,55,Wholesale,USD,NXH382,52,18,6,1139,6834,717.57
SO - 0010434,16-10-2017,32,Wholesale,USD,AXW291,20,9,12,2539.3,30471.6,1244.26
SO - 0008167,17-10-2017,115,Distributor,USD,FLR025,62,14,5,3892.7,19463.5,3075.23
SO - 0009042,17-10-2017,28,Wholesale,USD,AXW291,5,25,10,1313.2,13132,945.5
SO - 0009924,17-10-2017,100,Wholesale,USD,AXW291,1,12,10,2532.6,25326,1696.84
SO - 0010215,17-10-2017,91,Wholesale,USD,AXW291,17,25,7,911.2,6378.4,646.95
SO - 0010589,17-10-2017,15,Distributor,USD,NXH382,59,20,6,1045.2,6271.2,449.44
SO - 0010731,17-10-2017,41,Export,USD,NXH382,57,23,12,1132.3,13587.6,951.13
SO - 0008272,18-10-2017,61,Wholesale,USD,FLR025,61,16,7,5540.9,38786.3,2438
SO - 0008283,18-10-2017,136,Wholesale,USD,AXW291,15,26,12,2653.2,31838.4,1936.84
SO - 0008985,18-10-2017,155,Wholesale,USD,AXW291,16,20,9,1092.1,9828.9,917.36
SO - 0009071,18-10-2017,141,Wholesale,USD,AXW291,7,13,11,1058.6,11644.6,561.06
SO - 0010073,18-10-2017,34,Wholesale,USD,AXW291,12,12,8,5661.5,45292,3623.36
SO - 0010769,18-10-2017,31,Wholesale,USD,GUT930,44,10,10,3872.6,38726,2749.55
SO - 0008684,19-10-2017,7,Export,USD,FLR025,60,10,5,1098.8,5494,516.44
SO - 0009107,19-10-2017,174,Distributor,USD,NXH382,48,1,12,3229.4,38752.8,1453.23
SO - 0009465,19-10-2017,96,Wholesale,USD,AXW291,11,25,5,1078.7,5393.5,571.71
SO - 0009484,19-10-2017,87,Wholesale,USD,GUT930,44,28,12,958.1,11497.2,411.98
SO - 0009666,19-10-2017,152,Export,USD,NXH382,52,18,10,1782.2,17822,1301.01
SO - 0010397,19-10-2017,49,Distributor,USD,AXW291,29,21,11,1078.7,11865.7,755.09
SO - 0010747,19-10-2017,161,Distributor,USD,AXW291,4,8,6,268,1608,152.76
SO - 0008228,20-10-2017,54,Distributor,USD,AXW291,20,7,9,1005,9045,673.35
SO - 0008240,20-10-2017,61,Export,USD,AXW291,20,26,10,2680,26800,1795.6
SO - 0008264,20-10-2017,140,Wholesale,USD,AXW291,16,26,9,1701.8,15316.2,935.99
SO - 0009537,20-10-2017,125,Distributor,USD,AXW291,2,26,5,1333.3,6666.5,986.64
SO - 0009771,20-10-2017,73,Distributor,USD,AXW291,13,20,6,2224.4,13346.4,1401.37
SO - 0009830,20-10-2017,106,Wholesale,USD,FLR025,62,26,7,187.6,1313.2,108.81
SO - 0009894,20-10-2017,50,Wholesale,USD,AXW291,4,26,9,3095.4,27858.6,1392.93
SO - 0010201,20-10-2017,127,Wholesale,USD,AXW291,2,19,11,2592.9,28521.9,1192.73
SO - 0010633,20-10-2017,149,Wholesale,USD,AXW291,8,2,9,750.4,6753.6,637.84
SO - 0010761,20-10-2017,95,Wholesale,USD,FLR025,66,19,10,891.1,8911,623.77
SO - 0008433,21-10-2017,171,Distributor,USD,AXW291,20,2,7,5909.4,41365.8,4432.05
SO - 0008543,21-10-2017,59,Export,USD,FLR025,65,14,6,1018.4,6110.4,723.06
SO - 0008903,21-10-2017,48,Distributor,USD,NXH382,51,29,7,924.6,6472.2,656.47
SO - 0009171,21-10-2017,14,Distributor,USD,AXW291,24,10,7,5607.9,39255.3,4149.85
SO - 0009735,21-10-2017,1,Wholesale,USD,GUT930,32,25,8,3966.4,31731.2,3133.46
SO - 0010763,21-10-2017,18,Distributor,USD,GUT930,32,13,8,1279.7,10237.6,678.24
SO - 0009409,22-10-2017,4,Wholesale,USD,AXW291,10,15,9,3805.6,34250.4,1598.35
SO - 0009541,22-10-2017,165,Distributor,USD,GUT930,43,25,11,1118.9,12307.9,861.55
SO - 0009656,22-10-2017,157,Wholesale,USD,AXW291,6,12,11,3892.7,42819.7,1868.5
SO - 0009663,22-10-2017,150,Distributor,USD,FLR025,63,29,11,991.6,10907.6,644.54
SO - 0009668,22-10-2017,151,Distributor,USD,AXW291,1,15,9,5152.3,46370.7,3709.66
SO - 0010181,22-10-2017,169,Distributor,USD,AXW291,12,25,12,174.2,2090.4,128.91
SO - 0010366,22-10-2017,171,Wholesale,USD,AXW291,31,1,6,3537.6,21225.6,1627.3
SO - 0010454,22-10-2017,13,Wholesale,USD,AXW291,16,18,5,1118.9,5594.5,794.42
SO - 0010475,22-10-2017,42,Distributor,USD,AXW291,21,6,11,2291.4,25205.4,1214.44
SO - 0010491,22-10-2017,76,Wholesale,USD,AXW291,28,16,11,1105.5,12160.5,762.8
SO - 0010646,22-10-2017,39,Distributor,USD,FLR025,64,18,7,1179.2,8254.4,554.22
SO - 0008200,23-10-2017,153,Distributor,USD,FLR025,65,26,10,1266.3,12663,987.71
SO - 0009475,23-10-2017,29,Export,USD,AXW291,26,26,10,3926.2,39262,2826.86
SO - 0009700,23-10-2017,40,Wholesale,USD,AXW291,8,15,5,194.3,971.5,102.98
SO - 0008460,24-10-2017,133,Distributor,USD,NXH382,57,4,8,917.9,7343.2,771.04
SO - 0009002,24-10-2017,65,Distributor,USD,AXW291,5,12,9,2994.9,26954.1,2126.38
SO - 0010149,24-10-2017,86,Wholesale,USD,NXH382,60,10,10,1139,11390,911.2
SO - 0010783,24-10-2017,138,Export,USD,AXW291,31,17,6,1132.3,6793.8,928.49
SO - 0008360,25-10-2017,114,Export,USD,AXW291,29,25,8,6231,49848,3177.81
SO - 0008602,25-10-2017,111,Distributor,USD,NXH382,53,19,7,1125.6,7879.2,495.26
SO - 0008643,25-10-2017,113,Export,USD,NXH382,47,25,11,2244.5,24689.5,1705.82
SO - 0008937,25-10-2017,93,Wholesale,USD,FLR025,61,26,12,991.6,11899.2,565.21
SO - 0009164,25-10-2017,53,Wholesale,USD,GUT930,32,26,11,3685,40535,2395.25
SO - 0009243,25-10-2017,79,Wholesale,USD,NXH382,57,5,6,2445.5,14673,978.2
SO - 0009333,25-10-2017,98,Distributor,USD,FLR025,66,25,11,187.6,2063.6,142.58
SO - 0009441,25-10-2017,41,Distributor,USD,AXW291,30,12,11,5902.7,64929.7,3069.4
SO - 0009525,25-10-2017,116,Distributor,USD,AXW291,11,26,9,3691.7,33225.3,2104.27
SO - 0009527,25-10-2017,168,Wholesale,USD,NXH382,57,24,9,1969.8,17728.2,965.2
SO - 0009782,25-10-2017,158,Wholesale,USD,AXW291,12,5,7,2700.1,18900.7,1107.04
SO - 0009828,25-10-2017,96,Distributor,USD,AXW291,23,18,9,3919.5,35275.5,2273.31
SO - 0009916,25-10-2017,144,Export,USD,FLR025,61,3,7,5815.6,40709.2,4826.95
SO - 0010643,25-10-2017,104,Distributor,USD,GUT930,37,25,6,3557.7,21346.2,1814.43
SO - 0008145,26-10-2017,62,Wholesale,USD,AXW291,3,9,10,1005,10050,592.95
SO - 0009643,26-10-2017,174,Export,USD,GUT930,34,15,6,783.9,4703.4,572.25
SO - 0010191,26-10-2017,55,Distributor,USD,NXH382,47,19,9,891.1,8019.9,436.64
SO - 0010239,26-10-2017,160,Wholesale,USD,GUT930,44,1,9,1025.1,9225.9,451.04
SO - 0010299,26-10-2017,72,Export,USD,GUT930,45,5,11,938,10318,497.14
SO - 0010559,26-10-2017,73,Distributor,USD,AXW291,6,10,7,1902.8,13319.6,1065.57
SO - 0010590,26-10-2017,78,Distributor,USD,AXW291,10,18,12,1896.1,22753.2,796.36
SO - 0010739,26-10-2017,102,Wholesale,USD,NXH382,56,14,7,1835.8,12850.6,1193.27
SO - 0010782,26-10-2017,66,Wholesale,USD,GUT930,45,25,12,1098.8,13185.6,846.08
SO - 0008110,27-10-2017,104,Wholesale,USD,NXH382,59,5,10,1675,16750,1155.75
SO - 0008485,27-10-2017,152,Wholesale,USD,NXH382,51,3,11,227.8,2505.8,95.68
SO - 0008571,27-10-2017,135,Wholesale,USD,AXW291,16,15,8,3906.1,31248.8,3242.06
SO - 0008633,27-10-2017,145,Wholesale,USD,NXH382,56,26,12,2546,30552,1934.96
SO - 0008679,27-10-2017,115,Wholesale,USD,AXW291,12,2,8,1098.8,8790.4,483.47
SO - 0009532,27-10-2017,152,Wholesale,USD,AXW291,13,7,6,3417,20502,2084.37
SO - 0009533,27-10-2017,1,Wholesale,USD,AXW291,22,30,6,1333.3,7999.8,1026.64
SO - 0009703,27-10-2017,103,Export,USD,NXH382,55,5,9,884.4,7959.6,353.76
SO - 0009915,27-10-2017,161,Wholesale,USD,NXH382,52,13,8,1098.8,8790.4,582.36
SO - 0010124,27-10-2017,80,Export,USD,NXH382,49,27,7,2291.4,16039.8,1512.32
SO - 0010628,27-10-2017,169,Wholesale,USD,AXW291,6,6,10,1943,19430,796.63
SO - 0010686,27-10-2017,77,Wholesale,USD,AXW291,17,1,5,4006.6,20033,2043.37
SO - 0008405,28-10-2017,87,Wholesale,USD,AXW291,4,8,11,1701.8,18719.8,1276.35
SO - 0008649,28-10-2017,23,Distributor,USD,GUT930,36,5,5,3872.6,19363,1897.57
SO - 0008988,28-10-2017,113,Export,USD,NXH382,57,21,9,2338.3,21044.7,1215.92
SO - 0009303,28-10-2017,26,Wholesale,USD,FLR025,60,16,12,837.5,10050,628.13
SO - 0009366,28-10-2017,111,Distributor,USD,GUT930,32,3,6,3912.8,23476.8,1604.25
SO - 0010075,28-10-2017,20,Wholesale,USD,AXW291,15,14,6,2633.1,15798.6,1079.57
SO - 0010484,28-10-2017,145,Distributor,USD,GUT930,34,17,10,2351.7,23517,1128.82
SO - 0010549,28-10-2017,91,Wholesale,USD,AXW291,20,3,5,1132.3,5661.5,826.58
SO - 0010561,28-10-2017,7,Wholesale,USD,AXW291,27,25,8,3986.5,31892,2072.98
SO - 0010575,28-10-2017,118,Wholesale,USD,FLR025,61,1,6,1882.7,11296.2,1581.47
SO - 0010645,28-10-2017,72,Distributor,USD,NXH382,57,9,9,1031.8,9286.2,650.03
SO - 0008325,29-10-2017,76,Distributor,USD,NXH382,48,25,12,1172.5,14070,539.35
SO - 0008458,29-10-2017,144,Wholesale,USD,AXW291,3,25,5,971.5,4857.5,641.19
SO - 0009017,29-10-2017,168,Wholesale,USD,AXW291,12,1,11,2566.1,28227.1,1539.66
SO - 0009251,29-10-2017,95,Wholesale,USD,AXW291,15,13,8,2546,20368,2062.26
